file	mouse	day	tissue	VSG	Percent	RPKM	hit_VSG	pct_id_vs_query	pct_id_vs_match	match_VSG_length	assembled_VSG_length
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN72_c0_g1_i37_1_1_1566_RC_m4_D14_lear_S26_L001_R1_001	0.0150299540882	108.599014605	gnl|BL_ORD_ID|4803 Tbb1125VSG-4076 : Complete : 1572nt : contig PacBio-2320	94.3130990415	93.893129771	1572	1565
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN269_c0_g1_i1_1_1_1471_RC_m4_D14_lear_S26_L001_R1_001	0.00263103829335	19.0105814276	gnl|BL_ORD_ID|4928 Tbb1125VSG-4201 : C-terminus partial : 1500nt : contig PacBio-115	99.5238095238	97.5333333333	1500	1470
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN300_c0_g1_i1_1_60_1408_m4_D14_lear_S26_L001_R1_001	0.00282359910695	20.4019306284	gnl|BL_ORD_ID|4074 Tbb1125VSG-2546 : Internal partial : 1359nt : contig PacBio-2361	96.1424332344	95.3642384106	1359	1348
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN167_c0_g1_i1_1_0_1380_RC_m4_D14_lear_S26_L001_R1_001	0.0051000421664	36.8503822744	gnl|BL_ORD_ID|3335 Tbb1125VSG-1231 : N-terminus partial : 1353nt : contig PacBio-2390	97.6086956522	99.55654102	1353	1380
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN36_c0_g1_i5_1_54_1581_m4_D14_lear_S26_L001_R1_001	0.0257660897447	186.173020895	gnl|BL_ORD_ID|2118 Tb427VSG-3334 : GB Accession KC611940 : 1068nt : Internal partial : contig4209.	62.8683693517	89.8876404494	1068	1527
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN76_c0_g1_i4_1_25_1351_m4_D14_lear_S26_L001_R1_001	0.00340337103693	24.5910758462	gnl|BL_ORD_ID|801 Tb427VSG-1261 : GB Accession KC611608 : 1362nt : Internal partial : contig1503.	86.6515837104	84.3612334802	1362	1326
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN170_c0_g1_i1_1_1_1296_RC_m4_D14_lear_S26_L001_R1_001	0.00306900693885	22.1751262459	gnl|BL_ORD_ID|5951 Tbb1125VSG-5574 : Internal partial : 849nt : contig PacBio-2363	13.8223938224	21.0836277974	849	1295
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN25_c0_g1_i1_1_72_1413_m4_D14_lear_S26_L001_R1_001	0.582829968775	4211.24109362	gnl|BL_ORD_ID|3396 Tbb1125VSG-1290 : N-terminus partial : 1281nt : contig PacBio-249	94.7054436987	99.1412958626	1281	1341
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN201_c0_g1_i1_1_18_1411_m4_D14_lear_S26_L001_R1_001	0.00727773279677	52.5852977097	gnl|BL_ORD_ID|4864 Tbb1125VSG-4137 : N-terminus partial : 1440nt : contig PacBio-2451	96.6977745872	93.5416666667	1440	1393
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN291_c0_g1_i1_1_0_1493_RC_m4_D14_lear_S26_L001_R1_001	0.0883931518967	638.685197407	gnl|BL_ORD_ID|178 Tb427VSG-457 : GB Accession KC613592 : 1521nt : Complete : contig4672.	76.4902880107	75.0821827745	1521	1493
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN10_c0_g4_i15_1_1573_3121_m4_D14_lear_S26_L001_R1_001	0.591618080869	4274.73964512	gnl|BL_ORD_ID|202 Tb427VSG-481 : GB Accession KC612426 : 1509nt : Complete almost : contig8456.	95.2842377261	97.74685222	1509	1548
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN20_c0_g1_i1_1_0_1492_RC_m4_D14_lear_S26_L001_R1_001	0.746751237834	5395.65511034	gnl|BL_ORD_ID|4922 Tbb1125VSG-4196 : Complete : 1503nt : contig PacBio-2247	95.6434316354	94.9434464405	1503	1492
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN188_c0_g1_i2_1_123_1083_m4_D14_lear_S26_L001_R1_001	0.00052512919752	3.79432385865	gnl|BL_ORD_ID|2681 Tbb1125VSG-128 : Complete : 1596nt : contig PacBio-2390	94.0625	56.5789473684	1596	960
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN10_c0_g4_i14_1_1589_3059_m4_D14_lear_S26_L001_R1_001	0.149883759243	1082.98591357	gnl|BL_ORD_ID|4933 Tbb1125VSG-4203 : Complete : 1500nt : contig PacBio-242	87.5510204082	85.8	1500	1470
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN276_c0_g1_i1_1_52_1430_m4_D14_lear_S26_L001_R1_001	0.00300068430149	21.6814606599	gnl|BL_ORD_ID|2815 Tbb1125VSG-257 : Complete : 1503nt : contig PacBio-150	88.7518142235	81.370592149	1503	1378
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN10_c0_g4_i6_1_1589_3048_m4_D14_lear_S26_L001_R1_001	0.121058764007	874.710754498	gnl|BL_ORD_ID|4933 Tbb1125VSG-4203 : Complete : 1500nt : contig PacBio-242	88.2111034955	85.8	1500	1459
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN3_c0_g2_i1_1_59_1643_RC_m4_D14_lear_S26_L001_R1_001	11.1179655826	80332.9204871	gnl|BL_ORD_ID|2472 Tb427VSG-3707 : GB Accession KC612299 : 867nt : Internal partial : contig2420.	50.2525252525	91.8108419839	867	1584
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN24_c0_g3_i1_1_86_1676_m4_D14_lear_S26_L001_R1_001	0.0918611933853	663.743549952	gnl|BL_ORD_ID|3137 Tbb1125VSG-1048 : N-terminus partial : 1494nt : contig PacBio-208	89.8742138365	95.6492637216	1494	1590
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN189_c0_g1_i1_1_135_1452_RC_m4_D14_lear_S26_L001_R1_001	0.00454544204946	32.843116128	gnl|BL_ORD_ID|839 Tb427VSG-1300 : GB Accession KC612802 : 1317nt : N-terminus partial : contig3473.	99.7722095672	99.7722095672	1317	1317
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN4_c0_g3_i3_1_1932_3480_m4_D14_lear_S26_L001_R1_001	1.6229366531	11726.5375702	gnl|BL_ORD_ID|134 Tb427VSG-412 : GB Accession KC613551 : 1545nt : Complete : contig8785.	88.3074935401	88.4789644013	1545	1548
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN44_c0_g1_i4_1_1_1351_RC_m4_D14_lear_S26_L001_R1_001	0.050966540265	368.259012512	gnl|BL_ORD_ID|32 Tb427VSG-309 : GB Accession KC613458 : 1530nt : Complete : contig5430.	94.8148148148	83.660130719	1530	1350
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN81_c0_g1_i5_1_120_1201_m4_D14_lear_S26_L001_R1_001	0.00698102312639	50.4414203806	gnl|BL_ORD_ID|5291 Tbb1125VSG-4852 : N-terminus partial : 1335nt : contig PacBio-242	99.2599444958	80.3745318352	1335	1081
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN88_c0_g1_i2_1_46_1513_m4_D14_lear_S26_L001_R1_001	0.0163964347759	118.47252821	gnl|BL_ORD_ID|2120 Tb427VSG-3336 : GB Accession KC611942 : 1068nt : Internal partial : contig393.	68.166325835	93.6329588015	1068	1467
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN11_c0_g1_i2_1_65_1535_RC_m4_D14_lear_S26_L001_R1_001	0.114645977739	828.375132607	gnl|BL_ORD_ID|4984 Tbb1125VSG-4253 : Complete : 1470nt : contig PacBio-50	90.3401360544	90.3401360544	1470	1470
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN89_c0_g1_i1_1_1_1446_RC_m4_D14_lear_S26_L001_R1_001	0.0128927747782	93.1568139348	gnl|BL_ORD_ID|1524 Tb427VSG-2047 : GB Accession KC611355 : 1281nt : C-terminus partial : contig2044.	7.82006920415	8.8212334114	1281	1445
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN131_c0_g1_i3_1_0_1492_RC_m4_D14_lear_S26_L001_R1_001	0.00506567833849	36.6020862499	gnl|BL_ORD_ID|1996 Tb427VSG-3205 : GB Accession KC611817 : 1137nt : Internal partial : contig5298.	54.2895442359	71.2401055409	1137	1492
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN124_c0_g1_i1_1_316_1234_RC_m4_D14_lear_S26_L001_R1_001	0.0148628787239	107.391810657	gnl|BL_ORD_ID|421 Tb427VSG-701 : GB Accession KC669596 : 1545nt : Complete pseudogene : contig8893.	99.7821350763	59.28802589	1545	918
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN33_c0_g1_i5_1_38_1428_m4_D14_lear_S26_L001_R1_001	0.0241837004911	174.739458779	gnl|BL_ORD_ID|699 Tb427VSG-1156 : GB Accession KC612664 : 1410nt : N-terminus partial : contig6655.	94.3165467626	92.9787234043	1410	1390
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN12_c0_g1_i1_1_94_1543_m4_D14_lear_S26_L001_R1_001	0.610438750721	4410.72849699	gnl|BL_ORD_ID|5779 Tbb1125VSG-5392 : Internal partial : 951nt : contig PacBio-109	52.0358868185	79.2849631966	951	1449
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN148_c0_g1_i1_1_1_1305_RC_m4_D14_lear_S26_L001_R1_001	0.00267518094557	19.3295344002	gnl|BL_ORD_ID|3545 Tbb1125VSG-1429 : N-terminus partial : 996nt : contig PacBio-85	65.3374233129	85.5421686747	996	1304
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN231_c0_g1_i1_1_59_1451_m4_D14_lear_S26_L001_R1_001	0.11187051221	808.320991411	gnl|BL_ORD_ID|2625 Tbb1125VSG-54 : Complete : 1392nt : MC : contig Illumina-351	100.0	100.0	1392	1392
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN50_c0_g1_i4_1_34_1636_m4_D14_lear_S26_L001_R1_001	0.0934066545889	674.910288243	gnl|BL_ORD_ID|54 Tb427VSG-331 : GB Accession KC613478 : 1602nt : Complete : contig2488.	99.3757802747	99.3757802747	1602	1602
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN198_c0_g1_i1_1_31_1330_m4_D14_lear_S26_L001_R1_001	0.00420265388755	30.366298409	gnl|BL_ORD_ID|632 Tb427VSG-1088 : GB Accession KC612597 : 1452nt : N-terminus partial : contig2949.	88.6066204773	79.2699724518	1452	1299
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN57_c0_g1_i4_1_174_1511_m4_D14_lear_S26_L001_R1_001	0.0185148000333	133.778787841	gnl|BL_ORD_ID|4045 Tbb1125VSG-2519 : Internal partial : 1446nt : contig PacBio-2361	99.7008227375	92.1853388658	1446	1337
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN7_c1_g1_i1_1_0_1519_RC_m4_D14_lear_S26_L001_R1_001	0.320262079816	2314.05539095	gnl|BL_ORD_ID|836 Tb427VSG-1297 : GB Accession KC612800 : 1317nt : N-terminus partial : contig389.	81.3693219223	93.8496583144	1317	1519
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN188_c0_g1_i1_1_123_1529_m4_D14_lear_S26_L001_R1_001	0.00631427403704	45.623821227	gnl|BL_ORD_ID|2681 Tbb1125VSG-128 : Complete : 1596nt : contig PacBio-2390	100.0	88.0952380952	1596	1406
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN161_c0_g1_i1_1_100_1489_m4_D14_lear_S26_L001_R1_001	0.0155444916348	112.316808433	gnl|BL_ORD_ID|249 Tb427VSG-528 : GB Accession KC613655 : 1479nt : Complete : contig4002.	98.9200863931	92.9006085193	1479	1389
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN329_c0_g1_i1_1_91_1495_RC_m4_D14_lear_S26_L001_R1_001	0.445878196646	3221.69532293	gnl|BL_ORD_ID|119 Tb427VSG-397 : GB Accession KC613538 : 1551nt : Complete : contig1211.	10.0427350427	9.09090909091	1551	1404
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN63_c0_g1_i2_1_1_1291_RC_m4_D14_lear_S26_L001_R1_001	0.058453795022	422.35821228	gnl|BL_ORD_ID|991 Tb427VSG-1457 : GB Accession KC612955 : 1191nt : N-terminus partial : contig7993.	87.0542635659	94.2905121746	1191	1290
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN8_c0_g1_i1_1_57_1553_m4_D14_lear_S26_L001_R1_001	0.0276826071381	200.020827693	gnl|BL_ORD_ID|2853 Tbb1125VSG-296 : Complete : 1479nt : contig PacBio-208	92.513368984	93.5767410412	1479	1496
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN50_c0_g2_i1_1_58_1657_m4_D14_lear_S26_L001_R1_001	0.0525244141349	379.515438591	gnl|BL_ORD_ID|2682 Tbb1125VSG-129 : Complete : 1596nt : contig PacBio-249	87.7423389619	87.9072681704	1596	1599
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN186_c0_g1_i1_1_1179_2277_m4_D14_lear_S26_L001_R1_001	0.00472420060904	34.1347370677	gnl|BL_ORD_ID|3420 Tbb1125VSG-1314 : N-terminus partial : 1254nt : contig PacBio-2560	7.37704918033	6.45933014354	1254	1098
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN14_c0_g1_i1_1_55_1561_m4_D14_lear_S26_L001_R1_001	0.0987405311923	713.450242507	gnl|BL_ORD_ID|9 Tb427VSG-12 : GB Accession AY935577 : 1506nt : Complete : contig4308.	96.9455511288	96.9455511288	1506	1506
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN0_c1_g1_i4_1_1711_3211_m4_D14_lear_S26_L001_R1_001	29.5332434476	213392.610363	gnl|BL_ORD_ID|3509 Tbb1125VSG-1395 : N-terminus partial : 1116nt : contig PacBio-103	64.9333333333	87.2759856631	1116	1500
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN103_c1_g1_i13_1_2_1084_RC_m4_D14_lear_S26_L001_R1_001	0.00270917707452	19.5751736138	gnl|BL_ORD_ID|651 Tb427VSG-1107 : GB Accession KC612616 : 1440nt : N-terminus partial : contig2580.	97.3197781885	73.125	1440	1082
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN7_c0_g1_i2_1_0_1451_RC_m4_D14_lear_S26_L001_R1_001	1.15692198599	8359.34607096	gnl|BL_ORD_ID|183 Tb427VSG-462 : GB Accession KC613597 : 1518nt : Complete : contig4604.	94.0730530669	89.9209486166	1518	1451
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN293_c0_g1_i1_1_35_1341_m4_D14_lear_S26_L001_R1_001	0.126337693726	912.853689746	gnl|BL_ORD_ID|367 Tb427VSG-647 : GB Accession KC613772 : 1416nt : Complete : contig6463.	6.89127105666	6.35593220339	1416	1306
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN306_c0_g1_i1_1_0_1309_RC_m4_D14_lear_S26_L001_R1_001	0.0026903710808	19.4392908044	gnl|BL_ORD_ID|3228 Tbb1125VSG-1133 : N-terminus partial : 1422nt : contig PacBio-208	99.3888464477	91.4908579466	1422	1309
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN16_c0_g1_i1_1_1568_3128_m4_D14_lear_S26_L001_R1_001	0.882275601729	6374.88713511	gnl|BL_ORD_ID|400 Tb427VSG-680 : GB Accession KC611296 : 1368nt : C-terminus partial : contig7164.	6.02564102564	6.87134502924	1368	1560
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN133_c0_g1_i10_1_83_1465_m4_D14_lear_S26_L001_R1_001	0.00243523767582	17.595823006	gnl|BL_ORD_ID|4823 Tbb1125VSG-4095 : N-terminus partial : 1554nt : contig PacBio-2361	89.6526772793	79.7297297297	1554	1382
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN4_c1_g1_i1_1_1_1453_RC_m4_D14_lear_S26_L001_R1_001	1.44382741248	10432.3827828	gnl|BL_ORD_ID|297 Tb427VSG-576 : GB Accession KC613703 : 1461nt : Complete : contig4398.	90.1515151515	89.5961670089	1461	1452
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN13_c0_g2_i1_1_84_1632_RC_m4_D14_lear_S26_L001_R1_001	0.318922963947	2304.37960199	gnl|BL_ORD_ID|3073 Tbb1125VSG-528 : Complete but extended : 1566nt : contig PacBio-2363	89.857881137	88.8250319285	1566	1548
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN237_c0_g1_i1_1_54_1539_RC_m4_D14_lear_S26_L001_R1_001	0.557351980519	4027.1497516	gnl|BL_ORD_ID|4314 Tbb1125VSG-2781 : Internal partial : 1005nt : contig PacBio-203	62.3569023569	92.1393034826	1005	1485
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN220_c0_g1_i1_1_2_1297_RC_m4_D14_lear_S26_L001_R1_001	0.740200862476	5348.32533774	gnl|BL_ORD_ID|1066 Tb427VSG-1535 : GB Accession KC613030 : 1119nt : N-terminus partial : contig3559.	74.2857142857	85.9696157283	1119	1295
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN43_c0_g1_i4_1_53_1394_m4_D14_lear_S26_L001_R1_001	0.0515137462152	372.212852067	gnl|BL_ORD_ID|4058 Tbb1125VSG-2533 : Internal partial : 1392nt : contig PacBio-2247	91.7971662938	88.433908046	1392	1341
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN91_c0_g1_i1_1_0_1466_RC_m4_D14_lear_S26_L001_R1_001	0.0813110509754	587.513438873	gnl|BL_ORD_ID|2828 Tbb1125VSG-270 : Complete : 1494nt : contig Illumina-7647	87.380627558	85.7429718876	1494	1466
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN83_c0_g1_i1_1_169_1563_m4_D14_lear_S26_L001_R1_001	0.0229846961704	166.076046571	gnl|BL_ORD_ID|5137 Tbb1125VSG-4700 : N-terminus partial : 1419nt : contig PacBio-208	98.7087517934	96.9696969697	1419	1394
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN172_c0_g1_i4_1_73_1522_m4_D14_lear_S26_L001_R1_001	0.00244214672103	17.6457443495	gnl|BL_ORD_ID|3844 Tbb1125VSG-1717 : N-terminus partial : 1443nt : contig PacBio-2411	23.5334713596	23.6313236313	1443	1449
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN115_c0_g1_i6_1_1_1433_RC_m4_D14_lear_S26_L001_R1_001	0.00744528780389	53.7959673204	gnl|BL_ORD_ID|3949 Tbb1125VSG-2047 : C-terminus partial : 1284nt : contig PacBio-2391	68.0865921788	75.9345794393	1284	1432
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN30_c0_g1_i16_1_35_1493_m4_D14_lear_S26_L001_R1_001	0.0537063456641	388.055491251	gnl|BL_ORD_ID|4996 Tbb1125VSG-4265 : Complete : 1461nt : contig PacBio-2391	98.5596707819	98.3572895277	1461	1458
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN333_c0_g1_i1_1_2_1054_RC_m4_D14_lear_S26_L001_R1_001	0.00245678670877	17.7515256602	gnl|BL_ORD_ID|720 Tb427VSG-1178 : GB Accession KC612685 : 1395nt : N-terminus partial : contig3449.	99.6197718631	75.1254480287	1395	1052
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN197_c0_g1_i1_1_1_1271_RC_m4_D14_lear_S26_L001_R1_001	0.00566319799244	40.9194677432	gnl|BL_ORD_ID|3383 Tbb1125VSG-1276 : N-terminus partial : 1299nt : contig PacBio-2390	97.3228346457	95.1501154734	1299	1270
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN133_c0_g1_i2_1_66_1445_m4_D14_lear_S26_L001_R1_001	0.0	0.0	gnl|BL_ORD_ID|4823 Tbb1125VSG-4095 : N-terminus partial : 1554nt : contig PacBio-2361	86.5119651922	76.7696267696	1554	1379
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN27_c0_g1_i1_1_2_1392_RC_m4_D14_lear_S26_L001_R1_001	0.293486664743	2120.58948443	gnl|BL_ORD_ID|147 Tb427VSG-425 : GB Accession KC613563 : 1536nt : Complete : contig240.	98.273381295	88.9322916667	1536	1390
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN53_c0_g1_i1_1_124_1702_m4_D14_lear_S26_L001_R1_001	0.0397764866664	287.405219676	gnl|BL_ORD_ID|899 Tb427VSG-1361 : GB Accession KC612862 : 1272nt : N-terminus partial : contig2933.	70.7858048162	87.8144654088	1272	1578
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN48_c0_g4_i1_1_57_1548_m4_D14_lear_S26_L001_R1_001	0.109464075837	790.93327237	gnl|BL_ORD_ID|3240 Tbb1125VSG-1144 : N-terminus partial : 1419nt : contig PacBio-225	90.1408450704	94.7145877378	1419	1491
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN262_c0_g2_i1_1_67_1754_m4_D14_lear_S26_L001_R1_001	0.505182389664	3650.19809053	gnl|BL_ORD_ID|4746 Tbb1125VSG-4018 : Complete : 1698nt : contig PacBio-2390	98.1031416716	97.4676089517	1698	1687
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN288_c0_g1_i2_1_1_1387_RC_m4_D14_lear_S26_L001_R1_001	0.00695004328856	50.2175753947	gnl|BL_ORD_ID|37 Tb427VSG-314 : GB Accession KC613463 : 1635nt : Complete but extended : contig4956.	94.227994228	79.877675841	1635	1386
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN236_c0_g1_i1_1_21_1596_m4_D14_lear_S26_L001_R1_001	0.474457410541	3428.1945876	gnl|BL_ORD_ID|4797 Tbb1125VSG-4070 : Complete : 1575nt : contig PacBio-2390	100.0	100.0	1575	1575
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN326_c0_g1_i1_1_293_1621_m4_D14_lear_S26_L001_R1_001	0.00217076875928	15.6849014183	gnl|BL_ORD_ID|1539 Tb427VSG-2063 : GB Accession KC611370 : 1155nt : C-terminus partial : contig7914.	66.5662650602	76.5367965368	1155	1328
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN5_c0_g2_i1_1_57_1473_m4_D14_lear_S26_L001_R1_001	0.741302069608	5356.28211583	gnl|BL_ORD_ID|2652 Tbb1125VSG-84 : Complete : 1605nt : MC : contig PacBio-1576	12.1468926554	10.7165109034	1605	1416
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN65_c0_g2_i2_1_11_1484_RC_m4_D14_lear_S26_L001_R1_001	0.0232575317414	168.047421465	gnl|BL_ORD_ID|2886 Tbb1125VSG-324 : Complete : 1470nt : contig PacBio-3049	98.8458927359	99.0476190476	1470	1473
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN77_c0_g3_i1_1_38_1649_m4_D14_lear_S26_L001_R1_001	0.0228953250093	165.430294762	gnl|BL_ORD_ID|4052 Tbb1125VSG-2526 : Internal partial : 1416nt : contig PacBio-148	81.0676598386	92.2316384181	1416	1611
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN205_c0_g1_i1_1_0_1490_RC_m4_D14_lear_S26_L001_R1_001	0.0056771447879	41.0202403893	gnl|BL_ORD_ID|4899 Tbb1125VSG-4172 : Complete almost : 1524nt : contig PacBio-197	99.1946308725	96.9816272966	1524	1490
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN292_c0_g1_i1_1_126_1594_m4_D14_lear_S26_L001_R1_001	0.0253730606774	183.333187242	gnl|BL_ORD_ID|622 Tb427VSG-1078 : GB Accession KC612587 : 1458nt : N-terminus partial : contig3450.	97.0708446866	97.7366255144	1458	1468
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN109_c0_g1_i6_1_0_1397_RC_m4_D14_lear_S26_L001_R1_001	0.0196605260754	142.057237559	gnl|BL_ORD_ID|901 Tb427VSG-1363 : GB Accession KC612864 : 1269nt : N-terminus partial : contig1813.	74.3020758769	81.7966903073	1269	1397
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN185_c0_g1_i1_1_1_1417_RC_m4_D14_lear_S26_L001_R1_001	0.00592731617651	42.8278551116	gnl|BL_ORD_ID|2586 Tbb1125VSG-3 : Complete : 1581nt : MC : contig Illumina-349	5.15536723164	4.61733080329	1581	1416
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN164_c0_g2_i2_1_129_1587_m4_D14_lear_S26_L001_R1_001	0.00744642926925	53.8042149845	gnl|BL_ORD_ID|3047 Tbb1125VSG-500 : Complete : 1458nt : contig PacBio-487	99.9314128944	99.9314128944	1458	1458
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN162_c0_g1_i1_1_26_1226_m4_D14_lear_S26_L001_R1_001	0.00285061674733	20.5971467352	gnl|BL_ORD_ID|1455 Tb427VSG-1960 : GB Accession KC613426 : 1086nt : N-terminus partial : contig5882.	87.0	96.1325966851	1086	1200
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN38_c0_g1_i1_1_52_1400_m4_D14_lear_S26_L001_R1_001	0.0885190464959	639.594849516	gnl|BL_ORD_ID|3660 Tbb1125VSG-1538 : N-terminus partial : 879nt : contig PacBio-269	64.762611276	99.3174061433	879	1348
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN103_c1_g1_i30_1_1_1261_RC_m4_D14_lear_S26_L001_R1_001	0.00691929034452	49.9953698311	gnl|BL_ORD_ID|651 Tb427VSG-1107 : GB Accession KC612616 : 1440nt : N-terminus partial : contig2580.	98.0158730159	85.7638888889	1440	1260
m4_D14_lear_S26_L001_R1_001.fastq	m4	D14	lear	TRINITY_DN280_c0_g1_i1_1_212_1418_RC_m4_D14_lear_S26_L001_R1_001	0.00204667656779	14.788272617	gnl|BL_ORD_ID|979 Tb427VSG-1444 : GB Accession KC612944 : 1206nt : N-terminus partial : contig3654.	99.9170812604	99.9170812604	1206	1206
